time,temp,moisture
2022-10-12 00:00:04.763557,22.44301035228,945.5
2022-10-12 00:30:04.431245,22.44301035228,934.0
2022-10-12 01:00:03.957229,22.44301035228,947.0
2022-10-12 01:30:04.697611,22.33752640614,950.5
2022-10-12 02:00:04.238887,22.33752640614,936.5
2022-10-12 02:30:04.927785,21.796968865860002,933.5
2022-10-12 03:00:04.452378,21.796968865860002,943.5
2022-10-12 03:30:04.079326,22.33752640614,955.0
2022-10-12 04:00:04.632089,22.12657377264,944.0
2022-10-12 04:30:04.291266,22.070543532480002,943.0
2022-10-12 05:00:04.842461,22.39026837921,949.5
2022-10-12 05:30:04.519213,22.232057718780002,971.5
2022-10-12 06:00:04.047955,22.555070832600002,941.5
2022-10-12 06:30:04.797310,22.232057718780002,945.5
2022-10-12 07:00:04.327849,21.909029346180002,949.5
2022-10-12 07:30:04.011504,22.12657377264,960.5
2022-10-12 08:00:04.539382,22.01451329232,960.5
2022-10-12 08:30:04.197692,21.69148491972,945.0
2022-10-12 09:00:04.759730,21.909029346180002,962.0
2022-10-12 09:30:04.428418,21.5794244394,951.5
2022-10-12 10:00:03.987768,21.909029346180002,957.5
2022-10-12 10:30:04.650134,21.909029346180002,955.5
2022-10-12 11:00:04.180199,21.5794244394,942.5
2022-10-12 11:30:04.913256,21.796968865860002,951.0
2022-10-12 12:00:04.443418,21.52668246633,961.0
2022-10-12 12:30:04.087675,21.473940493260002,965.5
2022-10-12 13:00:04.629248,21.796968865860002,954.5
2022-10-12 13:30:04.320559,21.3684718059,940.5
2022-10-12 14:00:04.855918,21.3684718059,961.0
2022-10-12 14:30:04.519742,22.01451329232,945.5
2022-10-12 15:00:04.069798,21.909029346180002,962.5
2022-10-12 15:30:04.747940,22.232057718780002,954.5
2022-10-12 16:00:04.309440,22.33752640614,963.0
2022-10-12 16:30:04.003283,22.232057718780002,958.5
2022-10-12 17:00:04.549119,22.82534960274,957.5
2022-10-12 17:30:04.236311,22.71657738951,964.0
2022-10-12 18:00:04.778661,22.555070832600002,964.5
2022-10-12 18:30:04.466197,22.71657738951,959.5
2022-10-12 19:00:04.015365,22.93082591949,963.0
2022-10-12 19:30:04.728023,22.66053951996,960.5
2022-10-12 20:00:04.252704,22.66053951996,955.5
2022-10-12 20:30:04.979337,22.66053951996,950.5
2022-10-12 21:00:04.527035,24.552513799110002,979.5
2022-10-12 21:30:04.185872,24.38771134572,972.5
2022-10-12 22:00:04.747433,24.28222739958,964.0
2022-10-12 22:30:04.407804,23.9526224928,971.0
2022-10-12 23:00:03.990474,23.7416698593,965.5
2022-10-12 23:30:04.651431,23.30658100638,966.0
2022-10-13 00:01:49.462436,23.089036579920002,959.5
2022-10-13 00:30:04.134478,23.524125432840002,970.0
2022-10-13 01:00:04.692652,23.20111231902,953.5
2022-10-13 01:30:04.350570,23.20111231902,971.5
2022-10-13 02:00:05.030047,22.98356789256,963.0
2022-10-13 02:30:04.730890,22.98356789256,963.5
2022-10-13 03:00:04.250876,22.77261525906,958.5
2022-10-13 03:30:04.920553,22.607805176280003,970.5
2022-10-13 04:00:04.503654,22.555070832600002,964.5
2022-10-13 04:30:04.153112,22.232057718780002,971.5
2022-10-13 05:00:04.702862,22.232057718780002,965.5
2022-10-13 05:30:04.424147,22.01451329232,962.0
2022-10-13 06:00:03.991326,21.5794244394,960.0
2022-10-13 06:30:04.754908,21.5794244394,966.0
2022-10-13 07:00:04.302996,21.04545869208,975.0
2022-10-13 07:30:03.976741,20.827914265620002,968.5
2022-10-13 08:00:04.524349,20.61036983916,979.0
2022-10-13 08:30:04.163104,20.61036983916,973.0
2022-10-13 09:00:04.788070,20.50488589302,985.0
2022-10-13 09:30:04.453973,20.392825412700002,977.0
2022-10-13 10:00:03.983182,20.28734146656,966.5
2022-10-13 10:30:04.653275,20.069812298880002,958.5
2022-10-13 11:00:04.208084,20.17528098624,973.5
2022-10-13 11:30:04.879085,19.858859665380002,967.0
2022-10-13 12:00:04.493014,19.80282179583,982.5
2022-10-13 12:30:04.147688,19.96432835274,965.5
2022-10-13 13:00:04.697898,19.64131523892,972.5
2022-10-13 13:30:04.362114,19.64131523892,969.5
2022-10-13 14:00:05.010542,19.6940495826,965.0
2022-10-13 14:30:04.730900,19.58527736937,966.0
2022-10-13 15:00:04.304666,20.61036983916,972.0
2022-10-13 15:30:04.013443,20.50488589302,967.5
2022-10-13 16:00:04.564219,21.150927379440002,966.0
2022-10-13 16:30:04.297255,21.52668246633,954.5
2022-10-13 17:00:04.845384,21.5794244394,961.5
2022-10-13 17:30:04.622872,22.01451329232,970.5
2022-10-13 18:00:04.154669,22.44301035228,967.0
2022-10-13 18:30:04.799906,22.66053951996,966.5
2022-10-13 19:00:04.375985,22.77261525906,962.0
2022-10-13 19:30:04.043865,22.71657738951,961.0
2022-10-13 20:00:04.571786,23.30658100638,960.5
2022-10-13 20:30:04.245982,22.33752640614,957.0
2022-10-13 21:00:04.808305,22.01451329232,961.5
2022-10-13 21:30:04.488500,22.33752640614,962.5
2022-10-13 22:00:04.029601,22.28479206246,965.0
2022-10-13 22:30:04.708553,21.796968865860002,956.0
2022-10-13 23:00:04.246473,21.796968865860002,959.5
2022-10-13 23:30:04.939912,21.3684718059,960.0
2022-10-14 00:00:04.509856,21.473940493260002,959.0
2022-10-14 00:30:04.206082,21.473940493260002,956.0
2022-10-14 01:00:04.776017,21.909029346180002,965.0
2022-10-14 01:30:04.430258,22.232057718780002,957.0
2022-10-14 02:00:03.985602,21.909029346180002,948.5
2022-10-14 02:30:04.777179,21.5794244394,964.0
2022-10-14 03:00:04.309772,21.63545467956,951.0
2022-10-14 03:30:03.984860,21.150927379440002,962.5
2022-10-14 04:00:04.525409,21.04545869208,958.5
2022-10-14 04:30:04.198095,21.09819303576,955.5
2022-10-14 05:00:04.770242,20.98942082253,965.5
2022-10-14 05:30:04.451997,21.09819303576,953.5
2022-10-14 06:00:03.998706,20.72243031948,960.0
2022-10-14 07:00:04.823760,20.17528098624,970.5
2022-10-14 07:30:04.527208,19.911594009060003,976.5
2022-10-14 08:00:04.086697,19.911594009060003,978.5
2022-10-14 08:30:04.884980,19.858859665380002,971.0
2022-10-14 09:00:04.463613,19.47650515614,968.5
2022-10-14 09:30:04.121307,19.64131523892,969.5
2022-10-14 10:00:04.674887,19.64131523892,966.0
2022-10-14 10:30:04.305197,19.21281817896,956.0
2022-10-14 11:00:04.859288,19.42377081246,971.0
2022-10-14 11:30:04.514102,19.31828686632,959.5
2022-10-14 12:00:04.175350,19.21281817896,975.5
2022-10-14 12:30:04.864651,19.21281817896,967.5
2022-10-14 13:00:04.452837,18.9952737525,957.0
2022-10-14 13:30:04.125290,19.21281817896,993.5
2022-10-14 14:00:04.672084,18.9952737525,976.0
2022-10-14 14:30:04.348405,19.21281817896,956.5
2022-10-14 15:00:04.901522,19.31828686632,960.5
2022-10-14 15:30:04.594763,19.80282179583,956.5
2022-10-14 16:00:04.173288,19.96432835274,962.0
2022-10-14 16:30:04.844407,20.069812298880002,947.0
2022-10-14 17:00:04.422504,20.392825412700002,985.0
2022-10-14 17:30:04.117192,20.880648609300003,960.5
2022-10-14 18:00:04.678441,20.93338295298,984.0
2022-10-14 18:30:04.454098,21.473940493260002,950.0
2022-10-14 19:00:04.003631,23.089036579920002,999.5
2022-10-14 19:30:04.845317,22.070543532480002,955.0
2022-10-14 20:00:04.415356,21.473940493260002,956.5
2022-10-14 20:30:04.216612,21.3684718059,958.5
2022-10-14 21:00:04.766354,21.3684718059,954.5
2022-10-14 21:30:04.462457,21.3684718059,959.5
2022-10-14 22:00:04.058847,21.263003118540002,959.0
2022-10-14 22:30:04.791803,21.3684718059,958.0
